prompt_id,error_type,prompt_tokens,chosen_tokens,rejected_tokens,length_delta,normalized_length_delta,token_edit_distance,step_count_delta,final_answer_correct,numeric_delta,error_node_depth,num_nodes_changed,num_edges_changed,op,dag_depth
22_p38,missing_node,174,139,121,-18,-0.12949640287769784,31,0,True,0.0,,,,10,2
13_p32,missing_node,195,133,107,-26,-0.19548872180451127,40,0,False,-3.0,,,,10,2
6_p45,missing_node,194,277,175,-102,-0.36823104693140796,131,-4,True,0.0,,,,10,2
16_p38,missing_node,181,139,121,-18,-0.12949640287769784,28,0,True,0.0,,,,10,2
22_p41,missing_node,203,134,109,-25,-0.1865671641791045,36,0,True,0.0,,,,10,2
3_p20,missing_node,190,150,126,-24,-0.16,34,0,True,0.0,,,,10,2
9_p5,missing_node,185,133,112,-21,-0.15789473684210525,45,0,True,0.0,,,,10,2
4_p37,missing_node,204,258,155,-103,-0.3992248062015504,156,-3,True,0.0,,,,10,2
3_p33,missing_node,204,257,212,-45,-0.17509727626459143,45,-2,True,0.0,,,,10,2
21_p29,missing_node,200,276,223,-53,-0.19202898550724637,55,-3,True,0.0,,,,10,2
14_p34,missing_node,206,238,220,-18,-0.07563025210084033,28,0,True,0.0,,,,10,2
4,missing_node,208,163,129,-34,-0.2085889570552147,66,-1,True,0.0,,,,10,2
15_p13,missing_node,196,141,116,-25,-0.1773049645390071,36,0,True,0.0,,,,10,2
0_p11,missing_node,189,129,119,-10,-0.07751937984496124,46,0,True,0.0,,,,10,2
19_p40,missing_node,205,131,106,-25,-0.19083969465648856,40,0,True,0.0,,,,10,2
12_p18,missing_node,215,131,105,-26,-0.1984732824427481,44,0,True,0.0,,,,10,2
18_p40,missing_node,199,275,218,-57,-0.20727272727272728,57,-3,True,0.0,,,,10,2
3_p24,missing_node,212,133,111,-22,-0.16541353383458646,45,0,True,0.0,,,,10,2
3_p19,missing_node,198,241,123,-118,-0.4896265560165975,133,-5,True,0.0,,,,10,2
9_p38,missing_node,213,271,220,-51,-0.1881918819188192,52,-2,True,0.0,,,,10,2
9_p27,missing_node,220,131,92,-39,-0.29770992366412213,45,0,True,0.0,,,,10,2
16_p46,missing_node,220,258,168,-90,-0.3488372093023256,107,-3,True,0.0,,,,10,2
2_p41,missing_node,207,267,114,-153,-0.5730337078651685,155,-5,False,16.0,,,,10,2
9_p29,missing_node,197,261,208,-53,-0.20306513409961685,55,-3,True,0.0,,,,10,2
2_p32,missing_node,213,274,217,-57,-0.20802919708029197,57,-3,True,0.0,,,,10,2
18_p4,missing_node,230,134,109,-25,-0.1865671641791045,38,0,True,0.0,,,,10,2
14_p25,missing_node,204,249,157,-92,-0.36947791164658633,104,-4,True,0.0,,,,10,2
8_p5,missing_node,202,262,209,-53,-0.20229007633587787,55,-3,True,0.0,,,,10,2
13_p25,missing_node,223,236,133,-103,-0.4364406779661017,120,-3,True,0.0,,,,10,2
16_p21,missing_node,230,248,193,-55,-0.2217741935483871,55,-3,True,0.0,,,,10,2
20_p45,missing_node,213,148,99,-49,-0.3310810810810811,54,-1,False,-6.0,,,,10,2
8_p17,missing_node,223,250,211,-39,-0.156,59,-1,False,5.0,,,,10,2
22_p3,missing_node,216,135,114,-21,-0.15555555555555556,45,0,True,0.0,,,,10,2
4_p40,missing_node,204,123,105,-18,-0.14634146341463414,36,0,True,0.0,,,,10,2
18_p13,missing_node,235,146,122,-24,-0.1643835616438356,32,-1,True,0.0,,,,10,2
4_p9,missing_node,224,146,120,-26,-0.1780821917808219,44,0,True,0.0,,,,10,2
11_p11,missing_node,218,132,91,-41,-0.3106060606060606,43,0,True,0.0,,,,10,2
20_p22,missing_node,216,252,207,-45,-0.17857142857142858,45,-2,True,0.0,,,,10,2
17_p43,missing_node,206,260,207,-53,-0.20384615384615384,55,-3,True,0.0,,,,10,2
14_p41,missing_node,218,146,128,-18,-0.1232876712328767,28,0,True,0.0,,,,10,2
18_p40,missing_node,202,156,100,-56,-0.358974358974359,61,-2,True,0.0,,,,10,2
15_p15,missing_node,219,267,140,-127,-0.4756554307116105,129,-3,True,0.0,,,,10,2
15_p46,missing_node,216,256,166,-90,-0.3515625,128,-4,True,0.0,,,,10,2
4_p46,missing_node,238,133,107,-26,-0.19548872180451127,40,0,True,0.0,,,,10,2
4_p31,missing_node,234,267,209,-58,-0.21722846441947566,60,-4,True,0.0,,,,10,2
21_p37,missing_node,242,143,119,-24,-0.16783216783216784,34,0,True,0.0,,,,10,2
11_p44,missing_node,237,143,117,-26,-0.18181818181818182,40,0,True,0.0,,,,10,2
20_p34,missing_node,220,140,102,-38,-0.2714285714285714,86,0,True,0.0,,,,10,2
7_p27,missing_node,232,241,139,-102,-0.42323651452282157,124,-4,True,0.0,,,,10,2
15_p3,missing_node,221,244,134,-110,-0.45081967213114754,137,-4,True,0.0,,,,10,2
9_p43,missing_node,258,131,105,-26,-0.1984732824427481,40,0,True,0.0,,,,10,2
11_p38,missing_node,228,266,215,-51,-0.19172932330827067,54,-3,True,0.0,,,,10,2
1_p16,missing_node,224,124,101,-23,-0.18548387096774194,37,0,True,0.0,,,,10,2
15_p41,missing_node,259,276,223,-53,-0.19202898550724637,55,-3,True,0.0,,,,10,2
4_p40,missing_node,236,147,143,-4,-0.027210884353741496,22,0,True,0.0,,,,10,2
0_p12,missing_node,252,248,154,-94,-0.3790322580645161,98,-4,True,0.0,,,,10,2
7_p2,missing_node,221,152,110,-42,-0.27631578947368424,42,0,True,0.0,,,,10,2
6_p42,missing_node,237,256,185,-71,-0.27734375,115,-2,True,0.0,,,,10,2
20_p20,missing_node,263,260,158,-102,-0.3923076923076923,120,-4,True,0.0,,,,10,2
12_p15,missing_node,262,257,189,-68,-0.26459143968871596,75,-4,True,0.0,,,,10,2
10_p36,missing_node,250,146,138,-8,-0.0547945205479452,15,0,True,0.0,,,,10,2
17_p40,missing_node,230,258,205,-53,-0.2054263565891473,55,-3,True,0.0,,,,10,2
6_p28,missing_node,230,137,117,-20,-0.145985401459854,20,0,True,0.0,,,,10,2
7_p37,missing_node,251,163,148,-15,-0.09202453987730061,21,0,True,0.0,,,,10,2
3_p41,missing_node,275,253,200,-53,-0.20948616600790515,55,-3,True,0.0,,,,10,2
11_p8,missing_node,269,131,110,-21,-0.16030534351145037,45,0,True,0.0,,,,10,2
16_p22,missing_node,278,142,118,-24,-0.16901408450704225,34,0,True,0.0,,,,10,2
0_p6,missing_node,275,141,113,-28,-0.19858156028368795,30,0,True,0.0,,,,10,2
3_p20,missing_node,246,138,110,-28,-0.2028985507246377,41,0,True,0.0,,,,10,2
16_p14,missing_node,272,133,116,-17,-0.12781954887218044,28,0,True,0.0,,,,10,2
13_p12,missing_node,246,250,209,-41,-0.164,41,-1,True,0.0,,,,10,2
16_p35,missing_node,264,258,203,-55,-0.2131782945736434,55,-3,True,0.0,,,,10,2
8_p15,missing_node,278,251,173,-78,-0.3107569721115538,110,-2,True,0.0,,,,10,2
9_p20,missing_node,271,145,120,-25,-0.1724137931034483,36,0,True,0.0,,,,10,2
21_p27,missing_node,281,140,112,-28,-0.2,31,0,False,-4.0,,,,10,2
9_p32,missing_node,293,238,127,-111,-0.46638655462184875,122,-4,True,0.0,,,,10,2
11_p43,missing_node,277,272,186,-86,-0.3161764705882353,124,-4,True,0.0,,,,10,2
3_p12,missing_node,285,266,213,-53,-0.19924812030075187,54,-3,True,0.0,,,,10,2
15_p1,missing_node,277,143,103,-40,-0.27972027972027974,46,0,True,0.0,,,,10,2
14_p20,missing_node,266,145,133,-12,-0.08275862068965517,19,0,True,0.0,,,,10,2
15_p24,missing_node,259,155,143,-12,-0.07741935483870968,17,0,False,-3.0,,,,10,2
15_p11,missing_node,297,128,104,-24,-0.1875,31,0,True,0.0,,,,10,2
12_p4,missing_node,285,133,97,-36,-0.2706766917293233,42,0,True,0.0,,,,10,2
11_p29,missing_node,298,243,188,-55,-0.22633744855967078,55,-3,True,0.0,,,,10,2
22_p28,missing_node,263,278,165,-113,-0.4064748201438849,122,-3,True,0.0,,,,10,2
3_p7,missing_node,276,268,143,-125,-0.4664179104477612,154,-4,False,0.3999999999999999,,,,10,2
2_p0,missing_node,303,248,193,-55,-0.2217741935483871,55,-3,True,0.0,,,,10,2
3_p30,missing_node,287,131,105,-26,-0.1984732824427481,40,0,True,0.0,,,,10,2
19_p3,missing_node,316,252,139,-113,-0.44841269841269843,135,-3,True,0.0,,,,10,2
9_p31,missing_node,330,260,207,-53,-0.20384615384615384,55,-3,True,0.0,,,,10,2
3_p17,missing_node,292,126,102,-24,-0.19047619047619047,34,0,True,0.0,,,,10,2
19,missing_node,292,130,71,-59,-0.45384615384615384,63,0,True,0.0,,,,10,2
16_p10,missing_node,293,262,228,-34,-0.1297709923664122,34,-1,True,0.0,,,,10,2
0_p2,missing_node,324,133,83,-50,-0.37593984962406013,55,-1,True,0.0,,,,10,2
7_p42,missing_node,293,133,116,-17,-0.12781954887218044,26,0,True,0.0,,,,10,2
20_p2,missing_node,298,270,213,-57,-0.2111111111111111,57,-3,True,0.0,,,,10,2
16_p16,missing_node,312,295,187,-108,-0.36610169491525424,165,-4,True,0.0,,,,10,2
12_p11,missing_node,311,139,111,-28,-0.2014388489208633,41,0,True,0.0,,,,10,2
10_p12,missing_node,343,266,122,-144,-0.5413533834586466,146,-3,True,0.0,,,,10,2
11_p25,missing_node,319,158,141,-17,-0.10759493670886076,26,0,True,0.0,,,,10,2
18_p31,missing_node,317,145,103,-42,-0.2896551724137931,80,-2,True,0.0,,,,10,2
20_p25,missing_node,329,239,159,-80,-0.33472803347280333,90,-3,True,0.0,,,,10,2
20_p15,missing_node,310,232,152,-80,-0.3448275862068966,116,-4,True,0.0,,,,10,2
3_p23,missing_node,309,130,116,-14,-0.1076923076923077,37,0,True,0.0,,,,10,2
7_p36,missing_node,361,131,106,-25,-0.19083969465648856,40,0,True,0.0,,,,10,2
18_p37,missing_node,328,257,204,-53,-0.20622568093385213,53,-3,True,0.0,,,,10,2
5_p29,missing_node,357,264,214,-50,-0.1893939393939394,54,-3,True,0.0,,,,10,2
16_p44,missing_node,317,249,151,-98,-0.39357429718875503,105,-4,True,0.0,,,,10,2
18_p14,missing_node,361,139,107,-32,-0.2302158273381295,43,0,True,0.0,,,,10,2
9_p3,missing_node,332,271,186,-85,-0.31365313653136534,96,-4,True,0.0,,,,10,2
19_p44,missing_node,327,140,123,-17,-0.12142857142857143,26,0,True,0.0,,,,10,2
1_p31,missing_node,369,140,94,-46,-0.32857142857142857,48,0,True,0.0,,,,10,2
22_p25,missing_node,344,264,211,-53,-0.20075757575757575,54,-3,True,0.0,,,,10,2
22_p25,missing_node,325,140,122,-18,-0.12857142857142856,56,0,True,0.0,,,,10,2
3_p23,missing_node,376,247,192,-55,-0.22267206477732793,56,-3,True,0.0,,,,10,2
8_p20,missing_node,328,132,114,-18,-0.13636363636363635,44,0,True,0.0,,,,10,2
10_p15,missing_node,366,134,113,-21,-0.15671641791044777,45,0,True,0.0,,,,10,2
19_p13,missing_node,362,282,229,-53,-0.1879432624113475,55,-3,True,0.0,,,,10,2
0_p28,missing_node,342,141,115,-26,-0.18439716312056736,44,0,True,0.0,,,,10,2
17_p39,missing_node,375,133,107,-26,-0.19548872180451127,37,0,True,0.0,,,,10,2
10_p46,missing_node,345,131,86,-45,-0.3435114503816794,54,0,True,0.0,,,,10,2
10_p20,missing_node,394,133,96,-37,-0.2781954887218045,49,0,True,0.0,,,,10,2
6_p18,missing_node,368,147,111,-36,-0.24489795918367346,43,0,True,0.0,,,,10,2
0_p19,missing_node,361,289,267,-22,-0.07612456747404844,33,-1,False,0.7999999999999998,,,,10,2
15_p10,missing_node,393,257,172,-85,-0.33073929961089493,117,-3,True,0.0,,,,10,2
21_p31,missing_node,355,246,191,-55,-0.22357723577235772,55,-3,True,0.0,,,,10,2
6_p39,missing_node,367,134,112,-22,-0.16417910447761194,34,0,True,0.0,,,,10,2
2_p21,missing_node,354,126,100,-26,-0.20634920634920634,46,0,True,0.0,,,,10,2
15_p1,missing_node,361,148,122,-26,-0.17567567567567569,41,0,True,0.0,,,,10,2
3_p45,missing_node,414,250,171,-79,-0.316,90,-4,True,0.0,,,,10,2
7_p6,missing_node,401,133,107,-26,-0.19548872180451127,44,0,True,0.0,,,,10,2
9_p24,missing_node,378,141,119,-22,-0.15602836879432624,49,0,True,0.0,,,,10,2
8_p4,missing_node,373,276,165,-111,-0.40217391304347827,111,-2,True,0.0,,,,10,2
9_p9,missing_node,382,283,152,-131,-0.4628975265017668,133,-3,True,0.0,,,,10,2
6_p46,missing_node,370,142,120,-22,-0.15492957746478872,34,0,True,0.0,,,,10,2
11_p17,missing_node,421,264,137,-127,-0.4810606060606061,129,-3,True,0.0,,,,10,2
22_p43,missing_node,412,282,176,-106,-0.375886524822695,144,-3,True,0.0,,,,10,2
22_p11,missing_node,391,261,185,-76,-0.29118773946360155,106,-3,True,0.0,,,,10,2
12_p44,missing_node,397,258,168,-90,-0.3488372093023256,102,-3,True,0.0,,,,10,2
15_p38,missing_node,393,273,220,-53,-0.19413919413919414,55,-3,True,0.0,,,,10,2
0_p19,missing_node,392,269,216,-53,-0.1970260223048327,54,-3,True,0.0,,,,10,2
2_p36,missing_node,439,272,257,-15,-0.05514705882352941,15,-1,True,0.0,,,,10,2
17_p20,missing_node,403,268,136,-132,-0.4925373134328358,175,-4,True,0.0,,,,10,2
14_p30,missing_node,444,268,213,-55,-0.20522388059701493,55,-3,True,0.0,,,,10,2
1_p34,missing_node,437,269,216,-53,-0.1970260223048327,53,-3,True,0.0,,,,10,2
21_p28,missing_node,452,266,211,-55,-0.20676691729323307,55,-3,True,0.0,,,,10,2
9_p47,missing_node,468,143,119,-24,-0.16783216783216784,26,0,True,0.0,,,,10,2
21_p19,missing_node,440,152,117,-35,-0.23026315789473684,46,-1,True,0.0,,,,10,2
10_p12,missing_node,465,266,172,-94,-0.3533834586466165,97,-4,True,0.0,,,,10,2
17_p27,missing_node,553,290,237,-53,-0.18275862068965518,55,-3,True,0.0,,,,10,2
